episode,score,time,step,epsilon
539,18.12,2:52:24.129254,1012781,0.02
540,18.1,2:52:51.366707,1015454,0.02
541,18.11,2:53:07.330638,1017087,0.02
542,18.06,2:53:30.302483,1019365,0.02
543,18.17,2:53:47.539958,1021017,0.02
544,18.18,2:54:05.070169,1022748,0.02
545,18.17,2:54:24.612419,1024638,0.02
546,18.17,2:54:43.417405,1026470,0.02
547,18.17,2:55:01.256129,1028184,0.02
548,18.17,2:55:18.525412,1029884,0.02
549,18.01,2:55:47.472152,1032602,0.02
550,18.05,2:56:05.312471,1034359,0.02
551,18.07,2:56:22.905748,1036064,0.02
552,18.05,2:56:42.257450,1037920,0.02
553,18.04,2:57:00.963370,1039769,0.02
554,18.03,2:57:18.166743,1041497,0.02
555,18.1,2:57:37.899854,1043407,0.02
556,18.12,2:57:56.327549,1045256,0.02
557,18.22,2:58:15.228340,1047107,0.02
558,18.22,2:58:32.799959,1048890,0.02
559,18.2,2:58:53.778788,1051009,0.02
560,18.2,2:59:12.127687,1052801,0.02
561,18.26,2:59:29.729171,1054526,0.02
562,18.27,2:59:47.382925,1056283,0.02
563,18.3,3:00:06.253362,1058175,0.02
