iteration,episode,score,step
13950,18628,87.33,7142400
13975,18651,76.76,7155200
14000,18670,71.06,7168000
14025,18687,69.57,7180800
14050,18704,82.37,7193600
14075,18726,82.08,7206400
14100,18744,82.42,7219200
14125,18767,78.89,7232000
14150,18793,69.03,7244800
14175,18816,54.98,7257600
14200,18836,50.94,7270400
14225,18857,50.13,7283200
14250,18875,53.29,7296000
14275,18896,60.31,7308800
14300,18918,70.01,7321600
14325,18936,75.28,7334400
14350,18954,79.42,7347200
14375,18978,75.67,7360000
14400,18997,75.62,7372800
14425,19019,78.25,7385600
14450,19037,73.05,7398400
14475,19056,76.25,7411200
14500,19075,77.4,7424000
14525,19092,91.6,7436800
14550,19112,99.35,7449600
14575,19135,105.4,7462400
14600,19161,94.18,7475200
14625,19187,85.85,7488000
14650,19206,63.91,7500800
14675,19225,71.04,7513600
14700,19243,86.29,7526400
14725,19264,103.54,7539200
14750,19285,119.79,7552000
14775,19298,147.15,7564800
14800,19314,162.36,7577600
14825,19331,170.5,7590400
14850,19345,166.39,7603200
14875,19361,177.15,7616000
14900,19381,173.31,7628800
14925,19400,138.58,7641600
14950,19413,131.37,7654400
14975,19440,120.41,7667200
15000,19459,83.11,7680000
15025,19479,78.2,7692800
15050,19501,83.4,7705600
15075,19517,79.1,7718400
15100,19539,78.36,7731200
15125,19551,105.89,7744000
15150,19572,132.02,7756800
15175,19587,137.43,7769600
15200,19605,145.01,7782400
15225,19620,143.32,7795200
15250,19640,137.58,7808000
15275,19660,106.36,7820800
15300,19681,106.95,7833600
15325,19701,100.79,7846400
15350,19718,117.57,7859200
15375,19732,120.39,7872000
15400,19754,125.62,7884800
15425,19777,118.29,7897600
15450,19793,130.32,7910400
15475,19814,135.31,7923200
15500,19830,133.29,7936000
15525,19846,130.42,7948800
15550,19865,162.79,7961600
15575,19882,171.44,7974400
15600,19897,175.1,7987200
15625,19912,186.34,8000000
15650,19926,204.54,8012800
15675,19943,211.34,8025600
15700,19959,208.69,8038400
15725,19979,213.72,8051200
15750,19999,201.36,8064000
15775,20026,153.5,8076800
15800,20053,110.73,8089600
15825,20087,55.57,8102400
15850,20124,21.42,8115200
15875,20157,11.64,8128000
15900,20189,10.31,8140800
15925,20222,10.91,8153600
15950,20260,10.59,8166400
15975,20293,10.46,8179200
16000,20322,11.0,8192000
16025,20341,17.81,8204800
16050,20362,44.09,8217600
16075,20391,61.27,8230400
16100,20422,61.76,8243200
16125,20441,66.8,8256000
16150,20460,75.35,8268800
16175,20474,91.34,8281600
16200,20490,110.74,8294400
16225,20504,137.36,8307200
16250,20519,176.88,8320000
16275,20537,206.69,8332800
16300,20550,221.36,8345600
16325,20563,230.91,8358400
16350,20581,248.27,8371200
16375,20594,261.33,8384000
16400,20607,274.24,8396800
16425,20621,278.3,8409600
16450,20636,276.34,8422400
16475,20651,272.33,8435200
16500,20664,279.18,8448000
16525,20677,282.03,8460800
16550,20693,279.92,8473600
16575,20709,268.65,8486400
16600,20721,266.89,8499200
16625,20736,281.93,8512000
16650,20749,286.62,8524800
16675,20762,283.2,8537600
16700,20778,278.76,8550400
16725,20793,266.86,8563200
16750,20808,264.3,8576000
16775,20828,241.72,8588800
16800,20843,227.72,8601600
16825,20864,202.78,8614400
16850,20896,145.94,8627200
16875,20920,98.91,8640000
16900,20938,86.79,8652800
16925,20955,66.51,8665600
16950,20978,69.8,8678400
16975,20990,88.88,8691200
17000,21002,122.19,8704000
17025,21019,160.48,8716800
17050,21038,180.1,8729600
17075,21052,196.93,8742400
17100,21070,213.99,8755200
17125,21083,221.03,8768000
17150,21096,227.15,8780800
17175,21112,225.47,8793600
17200,21125,238.98,8806400
17225,21139,251.84,8819200
17250,21164,221.19,8832000
17275,21187,172.54,8844800
17300,21205,136.35,8857600
17325,21230,78.31,8870400
17350,21247,55.31,8883200
17375,21272,68.73,8896000
17400,21295,69.04,8908800
17425,21325,65.41,8921600
17450,21363,38.06,8934400
17475,21394,22.32,8947200
17500,21427,10.55,8960000
17525,21456,11.46,8972800
17550,21487,12.35,8985600
17575,21519,13.47,8998400
17600,21545,14.19,9011200
17625,21570,15.65,9024000
17650,21600,17.14,9036800
17675,21622,18.44,9049600
17700,21644,22.35,9062400
17725,21663,32.77,9075200
17750,21685,39.62,9088000
17775,21706,44.66,9100800
17800,21727,52.25,9113600
17825,21744,61.03,9126400
17850,21762,57.1,9139200
17875,21786,61.85,9152000
17900,21808,55.89,9164800
17925,21837,48.74,9177600
17950,21862,36.57,9190400
17975,21886,28.77,9203200
18000,21906,37.4,9216000
18025,21929,44.01,9228800
18050,21958,44.71,9241600
18075,21983,42.95,9254400
18100,22006,33.86,9267200
18125,22027,29.07,9280000
18150,22050,34.7,9292800
18175,22072,36.69,9305600
18200,22088,40.17,9318400
18225,22108,52.65,9331200
18250,22130,55.81,9344000
18275,22155,51.1,9356800
18300,22182,51.06,9369600
18325,22200,42.62,9382400
18350,22219,41.4,9395200
18375,22232,55.29,9408000
18400,22247,67.81,9420800
18425,22264,76.31,9433600
18450,22282,86.15,9446400
18475,22296,93.1,9459200
18500,22315,90.74,9472000
18525,22333,77.92,9484800
18550,22352,68.03,9497600
18575,22367,71.62,9510400
18600,22382,70.32,9523200
18625,22399,59.33,9536000
18650,22419,60.95,9548800
18675,22436,61.31,9561600
18700,22458,56.11,9574400
18725,22473,50.65,9587200
18750,22491,43.55,9600000
18775,22510,46.16,9612800
18800,22526,45.97,9625600
18825,22542,45.8,9638400
18850,22558,46.32,9651200
18875,22578,63.08,9664000
18900,22594,68.33,9676800
18925,22611,76.01,9689600
18950,22629,83.3,9702400
18975,22644,92.59,9715200
19000,22667,86.87,9728000
19025,22688,76.45,9740800
19050,22710,65.16,9753600
19075,22726,59.76,9766400
19100,22747,50.54,9779200
19125,22764,57.29,9792000
19150,22786,61.29,9804800
19175,22805,63.15,9817600
19200,22823,65.88,9830400
19225,22842,72.94,9843200
19250,22860,76.1,9856000
19275,22884,67.24,9868800
19300,22904,62.9,9881600
19325,22922,59.99,9894400
19350,22938,61.76,9907200
19375,22957,64.82,9920000
19400,22975,66.31,9932800
19425,22995,75.99,9945600
19450,23013,85.06,9958400
